0.521 0.721 0.531 0.567 0.719 0.694 0.154 0.787 0.248 0.574 0.565 0.000 0.602 0.000 0.491 0.519 0.000 0.593 0.000 0.519 0.573 0.000 0.635 0.000 0.500 0.336 0.488 m
0.714 0.161 0.000 0.179 0.796 0.490 0.518 0.000 0.607 0.449 0.041 0.804 0.265 0.804 0.061 0.000 0.429 0.918 0.429 0.000 0.000 0.000 0.755 0.054 0.000 0.529 0.455 v
0.529 0.364 0.416 0.377 0.443 0.543 0.130 0.519 0.000 0.514 0.488 0.114 0.477 0.000 0.512 0.443 0.052 0.416 0.000 0.471 0.671 0.143 0.584 0.091 0.714 0.327 0.533 m
0.586 0.403 0.586 0.403 0.500 0.586 0.026 0.571 0.039 0.443 0.488 0.000 0.463 0.000 0.450 0.529 0.000 0.443 0.000 0.386 0.700 0.052 0.629 0.117 0.586 0.333 0.291 m
0.531 0.347 0.089 0.653 0.449 0.306 0.429 0.000 0.265 0.367 0.286 0.429 0.000 0.232 0.464 0.286 0.449 0.000 0.286 0.510 0.102 0.612 0.464 0.306 0.694 0.500 0.485 u
0.595 0.810 0.476 0.714 0.286 0.286 0.548 0.000 0.238 0.500 0.238 0.524 0.000 0.167 0.500 0.262 0.476 0.000 0.167 0.500 0.548 0.595 0.000 0.381 0.714 0.516 0.463 n
0.619 0.306 0.020 0.408 0.476 0.429 0.286 0.000 0.184 0.500 0.500 0.286 0.000 0.286 0.500 0.429 0.347 0.000 0.306 0.500 0.119 0.735 0.510 0.408 0.667 0.547 0.516 u
0.619 0.306 0.020 0.408 0.476 0.429 0.286 0.000 0.184 0.500 0.500 0.286 0.000 0.286 0.500 0.429 0.347 0.000 0.306 0.500 0.119 0.735 0.510 0.408 0.667 0.547 0.291 u
0.449 0.429 0.020 0.482 0.449 0.143 0.500 0.000 0.214 0.490 0.143 0.531 0.000 0.188 0.518 0.082 0.482 0.000 0.179 0.490 0.041 0.786 0.633 0.446 0.694 0.485 0.457 u
0.548 0.310 0.024 0.571 0.548 0.238 0.405 0.000 0.095 0.619 0.214 0.214 0.000 0.000 0.595 0.262 0.405 0.000 0.167 0.500 0.071 0.690 0.429 0.500 0.571 0.516 0.508 u
0.531 0.490 0.490 0.694 0.163 0.464 0.607 0.000 0.321 0.429 0.367 0.429 0.000 0.286 0.429 0.429 0.429 0.000 0.286 0.446 0.490 0.735 0.041 0.388 0.673 0.530 0.508 n
0.452 0.612 0.347 0.612 0.262 0.208 0.750 0.054 0.125 0.625 0.167 0.571 0.000 0.000 0.548 0.167 0.571 0.000 0.000 0.500 0.357 0.735 0.102 0.204 0.786 0.561 0.485 n
0.143 0.452 0.357 0.571 0.595 0.571 0.595 0.310 0.452 0.857 0.762 0.214 0.024 0.000 0.000 0.595 0.548 0.000 0.000 0.190 0.119 0.810 0.619 0.500 0.524 0.581 0.463 e
0.633 0.143 0.041 0.653 0.327 0.388 0.286 0.000 0.306 0.286 0.411 0.250 0.000 0.321 0.286 0.490 0.327 0.000 0.429 0.286 0.204 0.776 0.449 0.612 0.571 0.516 0.516 u
0.531 0.367 0.036 0.653 0.388 0.306 0.429 0.000 0.306 0.367 0.286 0.429 0.000 0.286 0.408 0.265 0.449 0.000 0.306 0.429 0.061 0.755 0.518 0.714 0.673 0.484 0.508 u
0.381 0.571 0.405 0.738 0.119 0.333 0.214 0.071 0.643 0.286 0.095 0.405 0.405 0.738 0.333 0.667 0.143 0.000 0.429 0.310 0.786 0.571 0.476 0.714 0.714 0.581 0.463 a
0.500 0.000 0.061 0.619 0.286 0.667 0.000 0.000 0.500 0.333 0.667 0.000 0.000 0.500 0.333 0.595 0.000 0.000 0.524 0.333 0.619 0.476 0.347 0.738 0.595 0.565 0.492 u
0.449 0.388 0.071 0.551 0.347 0.286 0.446 0.000 0.286 0.429 0.286 0.429 0.000 0.286 0.429 0.268 0.482 0.000 0.339 0.446 0.061 0.755 0.625 0.755 0.673 0.515 0.524 u
0.125 0.719 0.806 0.703 0.219 0.781 0.391 0.083 0.391 0.812 0.922 0.672 0.611 0.594 0.578 0.859 0.406 0.000 0.281 0.531 0.297 0.750 0.903 0.781 0.328 0.538 0.500 e
0.143 0.592 0.694 0.653 0.405 0.714 0.571 0.020 0.265 0.905 0.854 0.643 0.464 0.464 0.479 0.810 0.408 0.000 0.143 0.476 0.286 0.857 0.755 0.857 0.476 0.547 0.508 e
0.167 0.667 0.690 0.714 0.310 0.738 0.524 0.024 0.214 0.952 0.881 0.690 0.619 0.595 0.738 0.881 0.333 0.000 0.048 0.405 0.357 0.905 0.738 0.857 0.619 0.516 0.492 e
0.111 0.750 0.694 0.778 0.222 0.667 0.361 0.000 0.278 0.917 0.833 0.639 0.778 0.778 0.750 0.861 0.361 0.000 0.083 0.333 0.389 0.917 0.722 0.917 0.556 0.500 0.545 e
0.167 0.738 0.690 0.690 0.262 0.786 0.333 0.000 0.286 0.833 0.952 0.524 0.476 0.524 0.619 0.833 0.262 0.000 0.190 0.381 0.286 0.833 0.738 0.929 0.452 0.516 0.492 e
0.333 0.833 0.810 0.786 0.389 0.778 0.357 0.024 0.381 0.861 0.972 0.786 0.738 0.690 0.667 0.889 0.286 0.000 0.143 0.528 0.528 0.833 0.690 0.881 0.583 0.517 0.556 e
0.571 0.339 0.018 0.571 0.061 0.306 0.464 0.000 0.500 0.061 0.179 0.500 0.000 0.406 0.250 0.143 0.518 0.000 0.375 0.286 0.020 0.661 0.429 0.571 0.612 0.471 0.485 u
0.262 0.796 0.833 0.776 0.286 0.881 0.449 0.071 0.327 0.833 0.881 0.673 0.619 0.653 0.905 0.786 0.367 0.000 0.020 0.357 0.190 0.714 0.690 0.755 0.714 0.548 0.470 e
0.452 0.310 0.000 0.381 0.548 0.238 0.500 0.000 0.119 0.667 0.062 0.542 0.000 0.021 0.604 0.048 0.690 0.000 0.024 0.619 0.000 0.619 0.310 0.333 0.810 0.531 0.478 u
0.500 0.551 0.000 0.347 0.762 0.167 0.469 0.000 0.082 0.619 0.167 0.571 0.000 0.122 0.595 0.214 0.592 0.000 0.163 0.548 0.024 0.694 0.408 0.510 0.857 0.532 0.492 u
0.476 0.449 0.000 0.143 0.738 0.286 0.592 0.000 0.000 0.667 0.238 0.653 0.000 0.000 0.714 0.190 0.612 0.000 0.020 0.643 0.119 0.735 0.357 0.367 0.881 0.548 0.456 u
0.531 0.306 0.000 0.469 0.510 0.286 0.554 0.000 0.250 0.661 0.286 0.571 0.000 0.143 0.633 0.268 0.571 0.000 0.286 0.643 0.163 0.776 0.469 0.633 0.796 0.530 0.493 u
0.619 0.476 0.000 0.262 0.667 0.476 0.595 0.000 0.024 0.857 0.500 0.583 0.000 0.000 0.750 0.429 0.595 0.000 0.095 0.857 0.167 0.762 0.347 0.310 0.952 0.578 0.508 u
0.643 0.286 0.000 0.327 0.571 0.452 0.367 0.000 0.122 0.714 0.354 0.411 0.000 0.107 0.729 0.357 0.367 0.000 0.082 0.762 0.167 0.633 0.429 0.429 0.857 0.562 0.471 u
0.107 0.661 0.679 0.839 0.446 0.679 0.482 0.089 0.232 0.911 0.821 0.696 0.571 0.536 0.482 0.714 0.500 0.054 0.196 0.661 0.196 0.714 0.893 0.839 0.286 0.514 0.468 e
0.141 0.667 0.861 0.653 0.125 0.736 0.494 0.148 0.432 0.750 0.917 0.148 0.000 0.074 0.875 0.778 0.346 0.000 0.284 0.861 0.266 0.778 0.667 0.833 0.375 0.500 0.488 o
0.641 0.094 0.000 0.062 0.750 0.844 0.156 0.000 0.094 0.875 0.875 0.125 0.000 0.094 0.891 0.797 0.328 0.000 0.141 0.828 0.297 0.797 0.812 0.844 0.391 0.550 0.500 u
0.722 0.310 0.000 0.119 0.889 0.806 0.357 0.000 0.119 0.889 0.750 0.429 0.000 0.071 0.917 0.750 0.476 0.000 0.238 0.944 0.306 0.905 0.929 0.905 0.556 0.517 0.556 u
0.095 0.408 0.429 0.551 0.333 0.619 0.306 0.000 0.061 0.762 0.810 0.286 0.000 0.000 0.595 0.714 0.367 0.000 0.000 0.643 0.238 0.653 0.214 0.265 0.548 0.548 0.477 o
0.119 0.469 0.429 0.633 0.310 0.646 0.143 0.000 0.125 0.750 0.857 0.102 0.000 0.000 0.667 0.729 0.321 0.000 0.036 0.646 0.119 0.592 0.429 0.490 0.238 0.576 0.493 o
0.262 0.469 0.357 0.551 0.190 0.619 0.041 0.000 0.245 0.857 0.792 0.000 0.000 0.018 0.812 0.833 0.204 0.000 0.061 0.810 0.381 0.592 0.238 0.388 0.357 0.562 0.478 o
0.810 0.000 0.000 0.000 0.833 0.786 0.000 0.000 0.000 0.881 0.929 0.000 0.000 0.000 0.833 0.786 0.310 0.000 0.214 0.833 0.405 0.857 0.810 0.929 0.452 0.571 0.455 u
0.510 0.816 0.490 0.755 0.449 0.184 0.653 0.000 0.224 0.673 0.286 0.696 0.000 0.143 0.696 0.286 0.714 0.000 0.143 0.694 0.429 0.816 0.041 0.388 0.837 0.516 0.464 n
0.571 0.714 0.476 0.735 0.429 0.333 0.696 0.000 0.143 0.729 0.333 0.571 0.000 0.000 0.595 0.333 0.607 0.000 0.107 0.833 0.571 0.673 0.000 0.245 0.881 0.576 0.559 n
0.595 0.673 0.408 0.714 0.452 0.500 0.592 0.000 0.265 0.738 0.500 0.429 0.000 0.214 0.750 0.500 0.469 0.000 0.184 0.810 0.619 0.612 0.000 0.408 0.857 0.547 0.478 n
0.619 0.690 0.408 0.690 0.548 0.438 0.854 0.018 0.125 0.875 0.405 0.738 0.000 0.024 0.857 0.396 0.771 0.000 0.021 0.854 0.714 0.905 0.102 0.262 0.929 0.591 0.524 n
0.672 0.438 0.766 0.859 0.422 0.764 0.458 0.014 0.278 0.931 0.891 0.172 0.000 0.078 0.953 0.917 0.167 0.000 0.167 0.931 0.859 0.094 0.000 0.109 0.922 0.526 0.475 n
0.750 0.516 0.750 0.828 0.500 0.847 0.444 0.028 0.306 0.792 0.819 0.111 0.000 0.097 0.889 0.889 0.125 0.000 0.111 0.889 0.891 0.109 0.000 0.125 0.984 0.538 0.488 n
0.714 0.633 0.810 0.837 0.762 0.857 0.449 0.095 0.122 0.857 0.929 0.286 0.000 0.000 0.786 0.905 0.286 0.000 0.000 0.833 0.929 0.245 0.000 0.000 0.833 0.548 0.554 n
0.738 0.490 0.592 0.857 0.548 0.857 0.408 0.000 0.122 0.905 0.833 0.143 0.000 0.020 0.833 0.929 0.143 0.000 0.143 1.000 0.976 0.143 0.000 0.122 0.952 0.532 0.492 n
0.190 0.571 0.347 0.667 0.500 0.786 0.214 0.000 0.048 0.714 1.000 0.167 0.000 0.000 0.667 0.881 0.286 0.000 0.000 0.667 0.310 0.571 0.327 0.429 0.500 0.565 0.463 o
0.214 0.405 0.347 0.405 0.286 0.786 0.143 0.000 0.048 0.762 0.729 0.000 0.000 0.000 0.667 0.810 0.238 0.000 0.024 0.643 0.357 0.667 0.327 0.476 0.357 0.578 0.552 o
0.738 0.024 0.000 0.381 0.595 0.857 0.024 0.000 0.333 0.667 0.833 0.000 0.000 0.333 0.690 0.833 0.000 0.000 0.333 0.667 0.690 0.571 0.405 0.548 0.786 0.581 0.492 u
0.714 0.163 0.000 0.469 0.452 0.690 0.286 0.000 0.327 0.619 0.667 0.196 0.000 0.339 0.667 0.667 0.327 0.000 0.408 0.667 0.333 0.673 0.381 0.673 0.786 0.562 0.516 u
0.343 0.400 0.429 0.486 0.029 0.686 0.114 0.000 0.657 0.171 0.150 0.450 0.050 0.750 0.175 0.714 0.057 0.000 0.600 0.200 0.829 0.457 0.286 0.743 0.600 0.609 0.525 a
0.214 0.464 0.500 0.536 0.571 0.821 0.429 0.000 0.000 0.321 0.312 0.656 0.750 0.688 0.219 0.107 0.000 0.036 0.429 0.857 0.857 0.357 0.143 0.179 0.714 0.688 0.471 s
0.262 0.571 0.452 0.548 0.167 0.595 0.333 0.000 0.429 0.429 0.104 0.375 0.354 0.688 0.438 0.738 0.286 0.000 0.333 0.333 0.762 0.595 0.405 0.500 0.786 0.594 0.525 a
0.357 0.543 0.486 0.571 0.571 0.875 0.400 0.050 0.100 0.562 0.312 0.575 0.775 0.600 0.188 0.281 0.025 0.100 0.375 0.844 0.929 0.571 0.371 0.486 0.679 0.721 0.507 s
0.400 0.486 0.371 0.657 0.114 0.514 0.029 0.057 0.686 0.200 0.086 0.543 0.314 0.714 0.200 0.514 0.086 0.000 0.600 0.200 0.743 0.486 0.371 0.743 0.543 0.597 0.282 a
0.370 0.722 0.741 0.778 0.537 0.778 0.722 0.074 0.037 0.019 0.241 0.630 0.796 0.778 0.463 0.296 0.037 0.000 0.333 0.981 0.611 0.722 0.722 0.759 0.537 0.683 0.512 s
0.343 0.686 0.643 0.743 0.371 0.829 0.771 0.095 0.029 0.000 0.225 0.525 0.812 0.800 0.400 0.200 0.057 0.071 0.429 0.971 0.600 0.857 0.643 0.771 0.571 0.656 0.508 s
0.188 0.679 0.792 0.839 0.521 0.583 0.714 0.104 0.036 0.125 0.083 0.518 0.854 0.750 0.417 0.250 0.161 0.000 0.304 0.938 0.562 0.821 0.646 0.857 0.708 0.650 0.500 s
0.250 0.429 0.357 0.357 0.571 0.464 0.607 0.143 0.036 0.286 0.071 0.393 0.821 0.821 0.250 0.107 0.000 0.036 0.286 0.821 0.857 0.286 0.143 0.214 0.714 0.677 0.508 s
