0.679 0.667 0.393 0.433 0.464 0.857 0.967 0.750 0.933 0.964 0.976 1.000 1.000 0.956 0.952 0.893 0.967 0.964 0.967 0.893 0.607 0.467 0.643 0.833 0.714 0.051 0.084 —
0.429 0.167 0.357 0.133 0.321 0.929 0.600 0.857 0.633 0.750 0.952 0.956 0.952 0.978 0.952 0.679 0.967 0.964 0.967 1.000 0.286 0.500 0.679 0.667 0.857 0.051 0.081 —
0.286 0.429 0.500 0.500 0.679 0.786 0.952 0.976 0.952 1.000 0.893 0.964 0.964 0.893 1.000 0.905 0.976 1.000 0.881 0.976 0.893 0.964 0.964 0.821 1.000 0.057 0.096 —
0.000 0.000 0.000 0.200 0.778 0.889 0.900 0.889 0.700 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.800 0.889 1.000 1.000 0.889 0.400 0.556 0.000 0.000 0.058 0.044 —
0.393 0.821 0.786 0.893 0.679 0.881 1.000 1.000 1.000 1.000 0.964 1.000 1.000 1.000 1.000 0.857 1.000 1.000 0.976 1.000 0.750 0.714 0.679 0.464 0.571 0.061 0.081 —
0.000 0.143 0.143 0.571 0.714 1.000 1.000 0.857 0.571 1.000 1.000 1.000 0.857 1.000 1.000 1.000 1.000 0.714 1.000 1.000 0.857 1.000 0.429 0.571 0.571 0.071 0.055 —
0.833 0.571 0.333 0.429 0.500 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.857 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.857 1.000 0.089 0.059 —
0.000 0.152 0.212 0.364 0.545 0.576 0.788 0.848 0.970 0.970 0.758 1.000 0.970 0.970 0.939 0.788 0.970 0.939 0.970 0.939 0.848 0.576 0.364 0.303 0.303 0.108 0.131 —
0.000 0.600 0.714 0.571 0.886 0.071 0.905 0.690 0.857 0.857 0.257 0.914 0.514 0.971 0.543 0.643 0.619 0.714 0.857 0.143 0.914 0.257 0.971 0.314 0.000 0.371 0.271 „
0.000 0.633 0.633 0.300 0.767 0.083 0.944 0.444 0.750 0.806 0.433 0.933 0.167 0.967 0.400 0.833 0.444 0.583 0.750 0.028 0.767 0.300 0.900 0.167 0.000 0.383 0.264 „
0.000 0.167 0.417 0.417 0.083 0.667 0.611 0.889 0.889 0.611 1.000 1.000 1.000 1.000 0.944 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.917 1.000 0.583 0.173 0.095 —
0.000 0.686 0.571 0.371 0.733 0.139 0.905 0.738 0.786 0.833 0.433 1.000 0.914 0.971 0.500 0.694 0.810 0.524 0.810 0.083 0.833 0.257 0.829 0.314 0.000 0.397 0.284 “
0.000 0.771 0.857 0.429 0.733 0.139 0.929 0.548 0.595 0.722 0.500 0.886 0.229 0.857 0.267 0.861 0.524 0.619 0.643 0.028 0.733 0.114 0.829 0.114 0.000 0.397 0.271 “
0.000 0.700 0.867 0.533 0.867 0.000 0.944 0.917 0.972 0.972 0.333 0.861 0.917 1.000 0.500 0.833 0.806 0.833 0.778 0.083 0.967 0.500 0.900 0.333 0.000 0.400 0.273 „
0.000 0.867 0.900 0.700 0.900 0.067 1.000 0.933 0.900 0.933 0.367 0.967 0.767 0.833 0.467 0.733 1.000 0.967 0.933 0.133 0.800 0.600 0.933 0.333 0.000 0.417 0.287 “
0.000 0.738 0.854 0.738 0.762 0.071 0.929 1.000 0.929 0.929 0.408 0.959 0.964 1.000 0.531 0.905 0.810 1.000 0.881 0.095 0.786 0.381 0.979 0.405 0.000 0.422 0.346 „
0.750 0.167 0.000 0.000 0.000 0.917 0.583 0.933 0.750 0.083 1.000 1.000 1.000 0.917 0.500 0.500 0.417 0.400 0.917 1.000 0.000 0.000 0.200 0.500 0.833 0.441 0.169 י
0.000 0.100 0.300 0.633 0.880 0.080 0.800 0.967 0.867 0.680 0.067 0.583 0.389 0.167 0.300 0.120 0.267 0.400 0.733 1.000 0.240 0.767 0.700 0.467 0.240 0.458 0.272 ⸗
0.670 0.536 0.564 0.518 0.280 0.190 0.282 0.473 0.391 0.490 0.255 0.149 0.190 0.314 0.127 0.370 0.618 0.236 0.509 0.030 0.340 0.891 0.936 0.209 0.000 0.480 0.480 ש
