0.625 0.643 0.562 0.286 0.438 0.500 0.714 0.750 0.429 0.500 0.625 0.714 0.750 0.643 0.625 0.750 0.714 0.750 0.857 0.750 0.500 0.643 0.625 0.714 0.812 0.059 0.071 —
0.000 0.000 0.000 0.000 0.222 0.500 0.500 0.500 0.500 0.667 1.000 1.000 1.000 1.000 1.000 0.944 1.000 1.000 1.000 0.944 0.500 0.500 0.500 0.611 0.444 0.060 0.125 —
0.833 0.786 0.583 0.786 0.750 1.000 1.000 0.667 1.000 1.000 0.833 1.000 0.750 0.929 0.750 0.667 1.000 0.833 0.857 0.500 0.500 0.857 0.833 0.929 0.583 0.071 0.071 —
0.688 0.714 0.812 0.714 0.375 0.875 0.929 1.000 0.929 0.812 0.875 1.000 1.000 0.857 0.875 0.938 1.000 1.000 0.929 0.938 0.750 0.500 0.500 0.500 0.750 0.074 0.086 —
0.345 0.738 0.807 0.595 0.524 0.893 1.000 1.000 1.000 0.988 0.981 1.000 1.000 1.000 1.000 0.964 1.000 1.000 1.000 1.000 0.845 0.988 0.966 0.750 0.857 0.083 0.173 —
0.429 0.357 0.417 0.286 0.357 0.500 0.786 0.917 0.643 0.643 0.286 0.857 1.000 0.714 0.571 0.500 0.857 0.917 0.714 0.714 0.500 0.571 0.583 0.500 0.571 0.083 0.089 —
0.500 0.250 0.000 0.000 0.000 0.812 0.750 0.500 0.375 0.375 0.938 0.938 0.929 0.875 0.750 0.938 0.938 0.929 1.000 0.812 0.438 0.750 0.857 0.875 0.938 0.086 0.113 —
0.643 0.375 0.429 0.375 0.357 0.929 0.875 0.929 0.875 0.857 0.786 0.938 1.000 1.000 0.929 0.429 0.562 0.929 1.000 0.929 0.071 0.125 0.429 0.500 0.571 0.091 0.109 —
1.000 0.500 0.429 0.375 0.357 1.000 0.812 0.929 0.875 0.857 0.857 0.875 1.000 1.000 1.000 0.357 0.438 0.500 0.562 0.643 0.000 0.000 0.000 0.062 0.214 0.091 0.113 —
0.429 0.438 0.571 0.625 0.429 0.929 0.875 1.000 0.938 0.786 1.000 0.958 0.952 0.917 0.905 0.929 0.750 0.500 0.375 0.500 0.571 0.438 0.071 0.000 0.071 0.106 0.127 —
0.750 1.000 1.000 1.000 0.850 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.850 1.000 1.000 1.000 1.000 0.700 1.000 1.000 1.000 1.000 0.320 0.142 ־
0.667 1.000 1.000 1.000 0.833 0.889 0.556 0.333 0.556 0.444 0.333 0.000 0.250 0.667 0.667 0.333 0.333 0.500 0.667 0.556 0.833 0.500 0.000 0.000 0.000 0.400 0.133 ⸗
0.333 1.000 1.000 1.000 0.333 0.778 1.000 1.000 1.000 0.556 1.000 1.000 1.000 1.000 0.667 0.889 1.000 0.778 0.833 0.778 0.333 0.500 0.500 0.750 0.833 0.444 0.170 .
0.167 0.500 0.833 0.500 0.000 0.667 1.000 1.000 0.833 0.444 0.833 1.000 1.000 1.000 0.667 0.444 0.833 1.000 1.000 0.778 0.000 0.500 1.000 1.000 0.833 0.444 0.170 .
0.333 0.444 0.667 0.556 0.444 1.000 1.000 0.500 0.000 0.000 0.333 0.333 0.167 0.000 0.222 0.000 0.333 0.500 0.500 0.667 0.667 0.667 0.667 0.667 0.444 0.450 0.170 ⸗
0.333 0.667 0.667 0.889 0.667 0.667 1.000 1.000 1.000 0.833 0.889 1.000 1.000 1.000 0.667 0.833 1.000 1.000 1.000 0.667 0.667 1.000 1.000 0.778 0.333 0.450 0.161 .
0.111 0.333 0.333 0.444 0.778 0.333 0.833 0.500 0.333 0.333 0.333 0.444 0.000 0.000 0.222 0.000 0.000 0.000 0.333 0.833 0.556 0.667 0.667 0.556 0.333 0.450 0.164 ⸗
0.444 1.000 1.000 0.778 0.111 0.778 0.889 0.778 1.000 0.333 1.000 0.833 0.667 1.000 0.500 0.444 0.889 1.000 1.000 0.667 0.000 0.444 0.889 0.889 0.222 0.455 0.172 .
0.556 1.000 1.000 1.000 0.444 0.667 0.889 1.000 1.000 0.667 0.833 0.833 1.000 1.000 0.667 0.556 1.000 0.833 0.889 0.778 0.111 0.667 1.000 1.000 0.444 0.500 0.172 .
0.111 0.556 1.000 0.556 0.111 0.444 0.889 0.833 1.000 0.667 0.833 0.667 0.500 1.000 1.000 0.778 0.889 0.833 1.000 0.778 0.222 0.667 1.000 1.000 0.444 0.500 0.179 .
0.333 0.444 0.667 0.667 0.667 0.778 0.556 0.333 0.111 0.222 0.167 0.000 0.000 0.167 0.833 0.444 0.667 0.500 0.444 0.667 0.889 0.444 0.167 0.000 0.000 0.500 0.182 ⸗
0.333 0.444 0.833 1.000 0.778 1.000 0.778 0.667 0.444 0.333 0.500 0.167 0.000 0.167 0.833 0.444 0.667 0.667 0.778 0.778 0.778 0.444 0.333 0.333 0.111 0.500 0.185 ⸗
0.889 1.000 1.000 0.833 0.222 1.000 1.000 1.000 1.000 0.333 1.000 1.000 1.000 1.000 0.667 0.833 1.000 0.833 1.000 0.833 0.333 0.833 0.889 1.000 0.556 0.500 0.155 .
0.125 0.562 0.900 0.625 0.188 0.800 1.000 1.000 1.000 0.850 1.000 1.000 1.000 1.000 1.000 0.900 1.000 1.000 1.000 1.000 0.375 0.938 1.000 1.000 0.625 0.553 0.183 .
0.667 0.889 1.000 0.889 0.667 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.333 0.778 1.000 0.889 0.500 0.556 0.155 .
0.333 0.556 0.667 0.556 0.167 1.000 0.500 0.500 1.000 0.500 1.000 0.889 0.833 1.000 0.833 1.000 1.000 1.000 1.000 0.750 0.667 0.889 0.833 0.556 0.167 0.556 0.167 .
