0.500 0.571 1.000 1.000 0.643 1.000 1.000 1.000 1.000 0.857 1.000 1.000 1.000 1.000 1.000 0.929 1.000 1.000 1.000 0.857 0.714 0.929 0.500 0.500 0.357 0.113 0.137 -
0.619 0.667 0.667 0.917 0.857 0.952 0.667 0.810 1.000 0.857 0.810 0.667 0.810 1.000 0.952 0.476 0.792 1.000 0.792 0.524 0.000 0.125 0.333 0.125 0.143 0.167 0.212 -
0.700 1.000 1.000 0.600 0.450 1.000 1.000 1.000 1.000 0.800 1.000 1.000 1.000 0.950 0.600 1.000 1.000 1.000 0.800 0.000 0.350 0.900 1.000 0.600 0.000 0.350 0.226 .
0.250 0.550 1.000 0.800 0.350 0.867 1.000 1.000 1.000 1.000 0.550 1.000 1.000 1.000 0.900 0.133 0.933 1.000 1.000 0.533 0.000 0.700 1.000 1.000 0.300 0.350 0.226 .
0.333 0.933 1.000 0.867 0.333 0.812 1.000 1.000 1.000 0.750 0.917 1.000 1.000 1.000 1.000 0.625 1.000 1.000 1.000 0.688 0.167 0.733 0.917 0.600 0.167 0.361 0.232 .
0.250 0.750 1.000 0.562 0.050 0.700 0.500 0.700 1.000 0.800 1.000 1.000 1.000 1.000 0.867 1.000 1.000 1.000 1.000 0.550 0.500 1.000 1.000 0.688 0.050 0.395 0.254 .
0.600 1.000 1.000 0.875 0.300 1.000 1.000 1.000 1.000 0.800 1.000 1.000 1.000 1.000 0.900 1.000 1.000 1.000 1.000 0.667 0.500 1.000 1.000 0.875 0.150 0.368 0.255 .
0.500 0.917 1.000 0.750 0.917 0.917 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.833 1.000 1.000 1.000 0.667 0.583 1.000 1.000 1.000 0.333 0.400 0.267 .
0.583 0.850 0.875 0.400 0.000 0.833 0.200 0.375 0.900 0.417 0.667 0.067 0.111 0.933 0.556 0.625 0.400 0.458 0.950 0.500 0.292 0.900 1.000 0.450 0.000 0.312 0.273 .
0.600 1.000 1.000 0.550 0.100 0.933 1.000 1.000 1.000 0.400 1.000 1.000 1.000 1.000 0.650 0.933 1.000 1.000 0.933 0.667 0.600 1.000 1.000 0.600 0.000 0.350 0.292 .
