0.412 0.389 0.265 0.306 0.618 0.912 0.889 0.765 0.722 1.000 1.000 1.000 1.000 0.963 1.000 0.882 0.833 0.941 0.917 0.912 0.588 0.417 0.706 0.750 0.618 0.042 0.097 —
0.500 0.167 0.147 0.333 0.794 0.853 0.667 0.618 0.833 1.000 0.961 1.000 0.961 0.981 0.922 1.000 1.000 1.000 1.000 0.882 0.853 1.000 0.971 1.000 0.824 0.042 0.080 —
0.345 0.738 0.807 0.595 0.524 0.893 1.000 1.000 1.000 0.988 0.981 1.000 1.000 1.000 1.000 0.964 1.000 1.000 1.000 1.000 0.845 0.988 0.966 0.750 0.857 0.083 0.173 —
0.750 1.000 1.000 1.000 0.850 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.850 1.000 1.000 1.000 1.000 0.700 1.000 1.000 1.000 1.000 0.320 0.142 ־
0.048 0.762 0.479 0.262 0.857 0.245 1.000 0.375 0.551 0.898 0.408 0.857 0.107 0.837 0.449 0.694 0.429 0.232 0.816 0.082 0.643 0.048 0.396 0.286 0.000 0.453 0.312 "
0.000 0.250 0.917 0.417 0.000 0.167 0.812 1.000 0.938 0.417 0.667 1.000 1.000 1.000 1.000 0.417 0.938 1.000 1.000 0.833 0.000 0.500 1.000 0.833 0.222 0.464 0.162 .
0.111 0.417 0.917 0.417 0.000 0.417 1.000 1.000 0.750 0.167 0.778 0.750 1.000 1.000 0.889 0.417 0.562 0.875 0.875 1.000 0.000 0.250 0.667 0.583 0.667 0.464 0.162 .
0.000 0.556 0.917 0.333 0.000 0.333 0.889 1.000 0.778 0.111 0.833 1.000 1.000 1.000 0.750 0.556 1.000 1.000 0.889 0.889 0.111 0.556 1.000 0.889 0.556 0.500 0.164 .
0.000 0.444 0.889 0.667 0.111 0.111 0.778 1.000 1.000 0.333 0.778 1.000 0.889 1.000 0.778 1.000 1.000 1.000 1.000 1.000 0.889 0.889 1.000 0.889 0.667 0.500 0.151 .
0.720 0.180 0.545 0.080 0.670 0.740 0.330 0.736 0.420 0.900 0.373 0.200 0.273 0.136 0.418 0.600 0.290 0.045 0.430 0.040 0.660 0.950 0.800 0.110 0.000 0.500 0.522 ש
0.610 0.155 0.630 0.136 0.670 0.755 0.347 0.791 0.430 0.909 0.350 0.309 0.160 0.218 0.320 0.636 0.388 0.164 0.380 0.000 0.700 1.000 0.830 0.064 0.000 0.500 0.600 ש
